timestamp,soil_texture,scenario,r,rOld,kp,ki,irrigation_strategy,irrigation_frequency,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1628492400,silty,2021,0.11234428803913524,0.2152960947867549,10,3,SMARTER,2,0,14.317402112080217,8.235329351972808,4.71830645976308,4.864675771222847,0.0
1625986800,silty,2021,0.26006297399719985,0,10,3,SMARTER,1,3.3808186619635983,0,7.909412676835701,4.71830645976308,4.97836943376028,0.0
1626073200,silty,2021,0.3906002132175609,0.26006297399719985,10,3,SMARTER,1,5.857991693819891,3.3808186619635983,8.171899400888595,4.71830645976308,5.108906672980641,0.0
1626159600,silty,2021,0.413482343230234,0.3906002132175609,10,3,SMARTER,1,7.327260023637323,5.857991693819891,7.307248568315713,4.71830645976308,5.131788802993314,49.2
1626246000,silty,2021,-0.6683209581588957,0.413482343230234,10,3,SMARTER,1,0,7.327260023637323,3.7200181370317593,4.71830645976308,4.122938241813773,0.0
1626332400,silty,2021,-0.5068016410770658,-0.6683209581588957,10,3,SMARTER,1,0,0,6.588938290136868,4.71830645976308,4.211504818686015,0.0
1626418800,silty,2021,-0.36394563748953235,-0.5068016410770658,10,3,SMARTER,1,0,0,4.2070949143533625,4.71830645976308,4.354360822273548,10.8
1626505200,silty,2021,-0.4917787212023336,-0.36394563748953235,10,3,SMARTER,1,0,0,1.7206288405645938,4.71830645976308,4.226527738560747,0.8
1626591600,silty,2021,-0.449957582444128,-0.4917787212023336,10,3,SMARTER,1,0,0,2.3398193330169916,4.71830645976308,4.268348877318952,0.0
1626678000,silty,2021,-0.2308999183828171,-0.449957582444128,10,3,SMARTER,1,1.4978768854646576,0,5.542148180411579,4.71830645976308,4.487406541380263,0.0
1626764400,silty,2021,-0.011169734001949812,-0.2308999183828171,10,3,SMARTER,1,3.6616695272674806,1.4978768854646576,6.336708517861463,4.71830645976308,4.7071367257611305,0.0
1626850800,silty,2021,0.16535898427632395,-0.011169734001949812,10,3,SMARTER,1,5.92303366287919,3.6616695272674806,7.723088615724408,4.71830645976308,4.883665444039404,0.0
1626937200,silty,2021,0.2139259063170042,0.16535898427632395,10,3,SMARTER,1,7.0504806022370055,5.92303366287919,6.384988487195638,4.71830645976308,4.932232366080084,0.0
1627023600,silty,2021,0.22727685238642928,0.2139259063170042,10,3,SMARTER,1,7.8658206200905445,7.0504806022370055,6.724001721462045,4.71830645976308,4.94558331214951,0.0
1627110000,silty,2021,0.19730913665395933,0.22727685238642928,10,3,SMARTER,1,8.158070872727723,7.8658206200905445,6.639604206034317,4.71830645976308,4.916470738855009,0.0
1627196400,silty,2021,0.13180817410052614,0.19730913665395933,10,3,SMARTER,1,7.89848576949497,8.158070872727723,6.068344799075018,4.71830645976308,4.854091565316003,0.0
1627282800,silty,2021,0.011864429570615776,0.13180817410052614,10,3,SMARTER,1,6.734641612907714,7.89848576949497,3.7441148307248353,4.71830645976308,4.737185959108069,0.0
1627369200,silty,2021,-0.03115811561822368,0.011864429570615776,10,3,SMARTER,1,6.210941814164649,6.734641612907714,5.25782491390273,4.71830645976308,4.68969396025682,1.0
1627455600,silty,2021,-0.09394514189816268,-0.03115811561822368,10,3,SMARTER,1,5.301236125670771,6.210941814164649,4.067188753317478,4.71830645976308,4.625861462051783,0.0
1627542000,silty,2021,-0.06911254939014527,-0.09394514189816268,10,3,SMARTER,1,5.342224402580509,5.301236125670771,5.501441403272102,4.71830645976308,4.649193910372935,0.0
1627628400,silty,2021,0.02067618465948091,-0.06911254939014527,10,3,SMARTER,1,6.302140297055214,5.342224402580509,7.363960029273559,4.71830645976308,4.738982644422562,0.0
1627714800,silty,2021,0.10042361777664885,0.02067618465948091,10,3,SMARTER,1,7.40088548155684,6.302140297055214,8.127164249908118,4.71830645976308,4.818730077539729,0.0
1627801200,silty,2021,0.07631403921098998,0.10042361777664885,10,3,SMARTER,1,7.388731813533221,7.40088548155684,7.011084171391055,4.71830645976308,4.807131300310869,9.0
1627887600,silty,2021,-0.025798829272916088,0.07631403921098998,10,3,SMARTER,1,6.290206640875412,7.388731813533221,7.304828236834061,4.71830645976308,4.697576969391207,0.0
1627974000,silty,2021,-0.006679828994384964,-0.025798829272916088,10,3,SMARTER,1,6.461357156677568,6.290206640875412,7.320018177389831,4.71830645976308,4.711805438067259,0.0
1628060400,silty,2021,0.05931096363466166,-0.006679828994384964,10,3,SMARTER,1,7.299197973872019,6.461357156677568,8.239496207860649,4.71830645976308,4.777617423397742,0.0
1628146800,silty,2021,-0.0075465313325494094,0.05931096363466166,10,3,SMARTER,1,6.60798343020226,7.299197973872019,4.198759507591638,4.71830645976308,4.712668434136777,0.0
1628233200,silty,2021,0.06755493584594419,-0.0075465313325494094,10,3,SMARTER,1,7.561662909525029,6.60798343020226,8.25634687060054,4.71830645976308,4.785861395609024,0.0
